Page,Page Title,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/catalog/2c84962990194941b5dbe49921aa95f6_1,"Voting Precincts: Stark County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/2c8ff9e7-b289-4089-bf73-c28602ec89d1,Geological Map of Ohio - Big Ten Academic Alliance Geoportal,1,1,00:04:55,0,0.00%,0.00%,$0.00
/catalog/2caf55f8-426d-4386-9b16-b95509ccf3ea,Ruffed Grouse Management Areas: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:21,0,0.00%,0.00%,$0.00
/catalog/2cff4c07-423a-4b61-af08-7288fbb773eb,Toxics Release Inventory: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/2d2db2f1334e41a490537c5f29937b95_0,Lidar Status - Available Acquisitions: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:14,0,0.00%,0.00%,$0.00
/catalog/2d336f22f1644d38bae7792427322a0f_17,"Unique Building Identifier: Washington, District of Columbia - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/2d4c8faf-950a-4814-a3d5-550999826e32,"Provincia Eboracensis: Yorke-shire; Amstelodami, apud Ioan. Ianssonium.; Province of York;Yorkeshire - Big Ten Academic Alliance Geoportal",1,1,00:01:05,0,0.00%,0.00%,$0.00
/catalog/2d91057e9a1642e19bfab911cb755672_1,"Teen Birth Rate per 1,000 Females (aged 15-19) - City: City of Baltimore, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/2DCFECD2-BC6B-4A26-8852-0F255EB99318,"Land Use: Dane County, Wisconsin, 2000 - Big Ten Academic Alliance Geoportal",1,1,00:00:43,0,0.00%,0.00%,$0.00
/catalog/2e21d78d-b189-4bbe-bddf-c3ee6b07f676,"Map of the city of Detroit Michigan: showing steam and electric railways and the location of the principal manufactories, etc.; drawn and published by Wm. Sauer.; Sauer's commercial pocket map of Detroit - Big Ten Academic Alliance Geoportal",1,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/2ea25039-b88d-467e-bd39-9029a36d1517,"USGS High Resolution Orthoimagery: Minneapolis - St. Paul, Minnesota, Spring 2004 - Big Ten Academic Alliance Geoportal",1,1,00:00:17,0,0.00%,0.00%,$0.00
/catalog/2eddde2f-c222-41ca-bd07-2fd74a21f4de,1:100k Digital Raster Graphic - Collars Removed: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/2QWGBN3EDP2EO9D,"General Land Office Township Plat - Original Survey: Wisconsin T26N, R14W - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3023ed5b-e3d4-4a66-be0d-c74c6ebd1f7e,"43N 04E - Survey Map of Lime Island, Chippewa County, page 1: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:13,0,0.00%,0.00%,$0.00
/catalog/30896663a2bb4c7aa1c4edfc999d4521_0,"Kent County Parcel Data: Grand Rapids, Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/308bb0ac-cf94-4f2d-bd43-ce309a5615be,"Aerial Photography [Rock County, Wisconsin] {1937} - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/30c8af1dc4994ceab72c2df577dc7b7e_44,"Dockless Equity Emphasis Areas: Washington, District of Columbia - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/31100_wa_2014_0700-0700,"Access Across America Walk Data [Los Angeles-Long Beach-Santa Ana, CA] (2014) - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/31439a13-8e10-4330-bc71-d1c708e9aee4,"Map of Camp Township: Township 112 N, Range 33 W of the 5th PM.; Page 59: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/31ee6863-d6ec-4d12-9162-69fa929de192,National Wetlands Inventory [Illinois] - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/31f1f67253074ef9afe46cd905bff07a_1,24k Hydro Waterbodies (Open Water) - Big Ten Academic Alliance Geoportal,1,1,00:00:07,0,0.00%,0.00%,$0.00
/catalog/31fb58b7-735c-4c07-8bf8-dc265e86d553,"49N 34W - Survey Map of Baraga Township, Baraga County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/32653ed6-8d83-4692-8a06-bf13ffe2c018,"Wabash Topo (27): Indiana, 1929 - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/326eca39f5c04068bb6cf9195e85634c_0,Maryland Mdot Sha District Boundaries - Mdot Sha District Boundaries: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3306f41267f9412a91fc4db2e2a3c61e_11,Leaking Underground Storage Tanks [Iowa] - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3317e5a5-1ecb-42e9-8e9b-bf28f0e4e067,"36N 25W - Survey Map of Cedarville Township, Menominee County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/3331266f-0d93-4ce8-bdc9-6f5ad19912e9,"Height Modernization (ILHMP) LiDAR Data [Alexander County, Illinois] (2011) - Big Ten Academic Alliance Geoportal",1,1,00:00:24,0,0.00%,0.00%,$0.00
/catalog/33340_wa_2014_0700-0700,"Access Across America Walk Data [Milwaukee-Waukesha-West Allis, WI] (2014) - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/33379338-167c-470d-a9ec-60ea52c23263,Geologic map of Indiana - Big Ten Academic Alliance Geoportal,1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/33672037-323b-47cf-915c-bbf280a2ed27,Big Ten Academic Alliance Geoportal,1,1,00:07:03,1,0.00%,0.00%,$0.00
/catalog/3485884e64bc4f23b0a6852a634d7d57_0,"Voting Location: Big Stone County, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:12,0,0.00%,0.00%,$0.00
/catalog/3485884e64bc4f23b0a6852a634d7d57_1,"Voting District: Big Stone County, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/349ba978-a514-432f-8d5f-4ce3bda0c738,"Development & Zoning Height Restriction Zone, Joint Base Andrews: Prince George's County, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/34cd8ff0-19a5-4dad-95d8-8ff1612671ca,"Boyertown, Pennsylvania, 1891 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/34f84aa6-46bb-4fdf-8ad1-2b153a62f58e,Households: Household Type (PolicyMap) - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/350cc750-6d40-4c94-ac55-242bf5b3bad0,"Soils: Beaver and Lawrence counties, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/350d0487b54e416ea111e18496c9b50e_0,"Address Points: Wilkin County, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/35380_transit_accessibility_data_2018_geopackage,(not set),1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/35b0eb78-22d3-11eb-adc1-0242ac120002,"WROC Aerial Imagery DOQQs (WTM): Wisconsin, 2010 - Big Ten Academic Alliance Geoportal",1,1,00:00:46,0,0.00%,0.00%,$0.00
/catalog/35c51f67-2888-4c18-9303-f6a382ae6ad8,"Souvenir Atlas of Tama County, Iowa, 1909 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/35dafe7297fe46479367889e9ec18555_0,"Sewer Service Areas: Montgomery County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/360f5688-fa7a-40f0-9082-f3662808c2fb,"Plat book of Lucas County, Iowa - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/364f4c3613164f79a1d8c84aed6c03e0_0,"Watershed Boundaries: Allegheny County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3667a1ee5b0647c38af884a524682832_8,"Aerial Photography Index: Anne Arundel County, Maryland, 1963 - Big Ten Academic Alliance Geoportal",1,1,00:20:28,0,0.00%,0.00%,$0.00
/catalog/36a73620-964c-4a5e-b357-04b5d58c0dd2,"33N 01W - Survey Map of Nunda Township, Cheboygan County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/36bfb29e72e84ef7947ae6df20267443_0,DPD Carjacking Offenses Victims Confirmed: City of Detroit - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/36d0cbf5-a059-4743-8523-6f8169cc1e8d,River Nutrient Standards: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/37322f45-3862-410e-9492-493e6ecf574f,"Boyertown, Pennsylvania, 1886 - Big Ten Academic Alliance Geoportal",1,1,00:01:23,0,0.00%,0.00%,$0.00
/catalog/373fa401-8e36-4759-9eba-876b386247cd,"A new map of Indiana: exhibiting the counties, townships, cities, villages, and post offices, rail roads, canals, and common roads. - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/374d9bf5-0551-4ad6-a457-b5bf98eac2cd,"48N 25W - Survey Map of Marquette Township, Marquette County, page 2: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3755d2d08a2d413eba7a23f58293a110_0,"Sewer Service Area: Michigan, 2005 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/37979b00-b10a-46ff-af01-4d202e897e22,Drinking Water Supply Management Area for Surface Water (DWSMA-SW): Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/37d988f7ef6c43b3a6acf3273e904451_3,Broadband Service Areas - Fiber Optic Provider Coverage: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/37e316067c9f49b9ab08abf046fc7c4f_10,"Proactive Code Enforcement Areas: Columbus, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/38218df2135646a2976762e45df65d3e_0,"Subdivisions and Condos: Peoria County, Illinois - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/3857f86e-ad39-48f6-93a5-4af54cd85efc,"Stocked Trout Waters (Flowing Waters): Pennsylvania, 2019 - Big Ten Academic Alliance Geoportal",1,1,00:00:40,0,0.00%,0.00%,$0.00
/catalog/3883d598-875e-400d-b789-984aa1744897,Snail Sampling points Plummers Island: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/38a6935a-810c-4918-9ceb-3df9752fab73,"Carte des royaumes de Congo, Angola et Benguela avec les pays voisins: tire de l'Anglois. - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/38ca2191c6924e2abd96447ede4ccbd3_1,"Dead Animal Pickup in Last 30 Days: Washington, D.C. - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/38e5ad9c0b894a8a8c0feffef544a53c_0,"Active Demolition Orders: South Bend, Indiana - Big Ten Academic Alliance Geoportal",1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/39731df0-4af8-4a48-acb7-48942ec53486,"Topographical map of Fairmount Park, Philadelphia : excepting Wissahickon Valley. - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/397859b13636492fb0a43781d412167b_0,"Bow Hunting: Wisconsin Rapids, Wisconsin - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/398edcceb1fa4b59b9e026320cbc3608_0,"Mets Bus Stops: Vanderburgh County, Indiana, United States - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/39a54855a903414d8f7b401a434e25be,"Pictometry Orthoimagery: Crawford County, Pennsylvania, 2014 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/39c2abad662c43029c194f2b64a814a8,"LiDAR Washington D.C. - Hillshade: State of Maryland, 2015 - Big Ten Academic Alliance Geoportal",1,1,00:01:07,1,0.00%,0.00%,$0.00
/catalog/39e0abfec4fe487093e6740e6e051c65_10,"Cemetery Boundary: Cook County, Illinois - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/39FA54B6-BE11-402E-B9AF-6FC2A67709BF,"Addresses: Sheboygan County, Wisconsin 2021 - Big Ten Academic Alliance Geoportal",1,1,00:00:12,0,0.00%,0.00%,$0.00
/catalog/39fd2d38-6c06-4ea1-963c-a92394fbab84,Delaware River Basin Commission watershed boundaries - HUC 8: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3a027eeb87224144be6c4a4c9bd9aa84_7,303(d) Impaired Rivers and Streams - Listed - Big Ten Academic Alliance Geoportal,1,1,00:00:29,0,0.00%,0.00%,$0.00
/catalog/3a69b569-8751-48c6-afeb-438df9f8e646,"Aerial Photography [Dunn County, Wisconsin] {1938} - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/3aba155e-7a94-46de-b2d7-07bb68181c54,"Miles Grove, Pennsylvania, 1898 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3b0cbda6-7582-4cfb-9586-7de56913462c,"Street Edge of Pavement: Allegheny County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3b57f510-4d7e-40f9-9b5d-81f6d0b26e77,"01N 16W - Survey Map of Casco Township, Allegan County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/3b672c51-5267-464b-895c-5e7a9f9f470a,Climate Network Weather Data [Illinois] - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/3b68acd0-5e89-49df-ae56-4f2eaee65915,"Norristown, Pennsylvania, 1920 - Big Ten Academic Alliance Geoportal",1,1,00:03:03,0,0.00%,0.00%,$0.00
/catalog/3b720b78-c7d4-4406-b1e5-f12a2adbb584,State Soil Geographic (STATSGO) Database for the Susquehanna River Basin: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3b86ee4d-95e0-440a-ab2e-5237b56a8d84,Electrical Distribution Grid Maps - Big Ten Academic Alliance Geoportal,1,1,00:00:07,0,0.00%,0.00%,$0.00
/catalog/3ba34231fd4049e9aa8adf9987c8b3f9_12,"Recycling & Yard Waste Pickup Zones: Columbus, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:55,1,0.00%,0.00%,$0.00
/catalog/3ba80945f05e49959bf70d3c3ca6f450_20,Deer Antlerless Only Season Choice Units Boundary: Nebraska - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3bf71a22bb0744ecaa6225000b6be791_0,Deer Hunting Zones: State of Nebraska - Big Ten Academic Alliance Geoportal,1,1,00:00:14,0,0.00%,0.00%,$0.00
/catalog/3c299e78-6b8c-40ce-aa08-5afd8a4f2790,"Official map of the state of Michigan giving the names, locations and boundaries of counties, county seats, townships, towns, railway stations and all lines of railroads complete to January 1, 1900; compiled, printed and engraved by authority under the supervision of the Commissioner of Railroads; authorized, examined, approved and certified by Chase S. Osborn, Commissioner of Railroads. - Big Ten Academic Alliance Geoportal",1,1,00:00:23,0,0.00%,0.00%,$0.00
/catalog/3c856387-3e67-434f-bc0a-28a76d6de622,Census 1860 (Social Explorer) - Big Ten Academic Alliance Geoportal,1,1,00:00:29,1,0.00%,0.00%,$0.00
/catalog/3c89abed3838459b94b59c32eccec61b_11,Designated Transit Oriented Development -TOD Areas: State of Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/3d11d649-8db8-49ad-bd51-e6d9d54aca77,San Francisco and vicinity [front] - Big Ten Academic Alliance Geoportal,1,1,00:00:21,0,0.00%,0.00%,$0.00
/catalog/3d46ec65-7df4-4c28-ab7d-dbd180e2c2a6,"Plan de la ville et des faubourgs de Paris, divisé en ses vingt quartiers; par le Sr. Robert de Vaugondy. - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3e25928907a04b1ca79ce8f61d402ee6,"Extreme Heat Event, High Emissions Scenario(RCP 8.5): State of Indiana - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/3e3773e3f106419a986d8f2e2f060fd6_0,Adopt-A-Highway Status: Never Adoptable: State of Iowa - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3e3773e3f106419a986d8f2e2f060fd6_0/admin,Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3e586ac317bc4c4a829bc789ea599c36_1,"Bike Repair stations: City of Detroit, Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3e65e330-e775-4b00-9a29-6d216780949f,Michigan [Lower Peninsula] - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3eddfc39-5d01-4d0b-94dd-b3749c019701,"Aerial Photography [Washington County, Wisconsin] {1937} - Big Ten Academic Alliance Geoportal",1,1,00:01:31,0,0.00%,0.00%,$0.00
/catalog/3ef80aa0-1e06-445c-83bd-71c14db9d363,Low-Income Housing Tax Credit 1987-2019 (Social Explorer) - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/3f60a332-071b-4525-9acf-915d2f8ef3f6,"51N 33W - Survey Map of Baraga Township and L'Anse Township, Baraga County, page 2: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:45,1,0.00%,0.00%,$0.00
/catalog/3f8810ab-0d57-4ad8-868b-a77442cdbd6a,"Historical Anthracite coal seam, mining and permit data for Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/3f9593d4bfb343d28ebf76e6b1c09676_0,511: Illinois (Line) Flooding: Iowa - Big Ten Academic Alliance Geoportal,1,1,00:00:07,1,0.00%,0.00%,$0.00
/catalog/3fbe736841014d899856d128276f7fbf_0,Maintenance Cost Center [Iowa] - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/4005871e22884523af51735126bedb3f_0,"Improve Detroit Issues: Detroit, Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/40277474-B7E2-475B-B4C8-E92C570044D0,"Addresses: Winnebago County, Wisconsin 2021 - Big Ten Academic Alliance Geoportal",1,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/402fed1d2c634709950e0d2de2ebc97c,"ORTHO IS: Waukesha County Land Information Office, 2020 - Big Ten Academic Alliance Geoportal",1,1,00:00:20,0,0.00%,0.00%,$0.00
/catalog/404ed75fb82e4c55a3ade871ff573415_5,Voting Wards: Waupaca County Land Information - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/406b3a9f-883d-4b64-b7f3-e94e68c1215b,American Community Survey (ACS) 2008--2012 (5-Year Estimates) (Social Explorer) - Big Ten Academic Alliance Geoportal,1,1,00:00:38,0,0.00%,0.00%,$0.00
/catalog/41045cff-3858-4294-b39e-023593aad57d,"25N 16W - Survey Map of Blane and Gilmore Townships, Benzie County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:22,0,0.00%,0.00%,$0.00
/catalog/4115c605-2fdf-4ee6-acce-df96d73c96d5,"Big Run, Pennsylvania, 1910 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/41460471-adb4-4dd4-aa8d-4ac04b26a674,"Parkers Landing, Pennsylvania, 1899 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/418803d9-bf82-4a29-9eb7-6030da86907c,"Map of Brooklyn Township: Township 119 N; Range 21 W of the 5th PM.; Page 43: Atlas and farmers' directory of Anoka County and eleven northern townships of Hennepin County, Minnesota, 1914 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/41a92842-b48d-4d68-8a8a-7a5d80ac0844,"General Land Office Township Plat: Van Buren County, Iowa; 67N 8W - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/42711284dc4a402086f8646b54b26123_0,"Address Points: Clark County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:14,0,0.00%,0.00%,$0.00
/catalog/42dca7b2da3143c38f56f6a235bdb0b8_1,"Outdoor Warning Sirens: Stark County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/430cda64-63f0-4be9-b7a0-ae37b464078c,"Thickness of Glacial Deposits, Western Crawford County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4311023f461b4c56ada74bf65b2bffae_0,Mht Preservation Easements - Historical Trust Preservation Easements: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/431f863742cf4952b5c04d7cb9118daa_0,"South Bend Open WiFi Locations: South Bend, Indiana - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/43c54e62-316b-4eb3-a14c-353b3a5338c7,"Damage Assessment in Ono-i-Lau, Lau Province, Eastern Division, Republic of Fiji - Big Ten Academic Alliance Geoportal",1,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/440ebcaa-3151-4482-8cca-c87d95a73d3e,"Aerial Photography [Washburn County, Wisconsin] {1938} - Big Ten Academic Alliance Geoportal",1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/442ec6e5e3464bdba39ad97dd97177fe_34,Public Land Survey System (PLSS) GPS Control: Waupaca County Land Information - Big Ten Academic Alliance Geoportal,1,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/448a9f11-4c8c-424c-a9ab-b3c58051e8c8,"Aerial Photography [Price County, Wisconsin] {1939} - Big Ten Academic Alliance Geoportal",1,1,00:02:07,0,0.00%,0.00%,$0.00
/catalog/44A6D0F8-6036-4C66-A6FF-D54873DE216B,"Addresses: Brown County, Wisconsin, 2014 - Big Ten Academic Alliance Geoportal",1,1,00:00:42,0,0.00%,0.00%,$0.00
/catalog/4522bbdc50fe44828d6a1ea36e887580_1,"ACS Poverty Status Variables Tract: Washington, District of Columbia, 2019 - Big Ten Academic Alliance Geoportal",1,1,00:03:29,0,0.00%,0.00%,$0.00
/catalog/454DACCD-BC3A-43C6-87BA-42529A2C7943,"Addresses: Lafayette County, Wisconsin 2021 - Big Ten Academic Alliance Geoportal",1,1,00:00:23,0,0.00%,0.00%,$0.00
/catalog/45649dbe029948fe9929f299efb15094_18,Recreational Uses - Guided Rafting: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/457dc8bbff9b46848843c8b1bf0ae689,"Aerial Photography: Carver County, Minnesota, 2005 - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/458cf4b7d44543d2a3bee3bd92914af9_3,"Parcels: Indianapolis, Indiana - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/458fb173-e5ef-44be-9f5f-364923ee033f,"Geological Map No. 2; prepared by J. S. Newberry M.D. geologist to the expedition.; Rio Colorado of the West.;Explorations and Surveys, War Department, map no. 2. - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4610ccdf-a7e9-4683-9cc2-83c19ec279b3,"Williamsburg, Pennsylvania, 1910 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4669301e-b4b2-4c8b-bf40-01b968a2865b,Abandoned Quarries: Indiana - Big Ten Academic Alliance Geoportal,1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/46bb34fb-5506-44bd-a3f6-d1535610d78a,[Rapid transit map of Manhattan and adjacent districts of New York City] - Big Ten Academic Alliance Geoportal,1,1,00:36:51,0,0.00%,0.00%,$0.00
/catalog/46c33c9d94ff4bbfa213b966204c1378_0,"Zoning Overlay Districts: Franklin County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/46c47634-dfc8-4203-8be8-23fb19479c59,"42N 08E - Survey Map of Drummond Island, Chippewa County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/474bb0b3df484e979a390f39ba4cc47d,LiDAR Montgomery County - DEM Feet: State of Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/478efa33c9c444158c4098eef600e5ea_0,Actual Possession ROW [Iowa] - Big Ten Academic Alliance Geoportal,1,1,00:01:07,0,0.00%,0.00%,$0.00
/catalog/47900_transit_accessibility_data_2018_geopackage,"Access Across America Transit Data [Washington-Arlington-Alexandria, DC-VA-MD-WV] (2018) - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/47de9027-4e4c-4857-b6a9-85710dc7bcc1,The Eskimo tribes of north-east America - Big Ten Academic Alliance Geoportal,1,1,00:02:27,1,0.00%,0.00%,$0.00
/catalog/484cf449-7e05-44f7-86cd-5b73426e649a,"01N 14W - Survey Map of Cheshire Township, Allegan County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:02:25,0,0.00%,0.00%,$0.00
/catalog/49117051-2e2d-4684-bdb3-a0974d06960d,Spring Creek Watershed PCB and other pollution data: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4914670b28fd45e28aaead7aef1ff0cd_0,"Flu Shot: Philadelphia, Pennsylvania, United States - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/493f406d-6d34-4f88-9c96-3c40e52a61e4,"General highway and transportation map, Owen County, Indiana - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
