Page,Page Title,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/catalog/df2a961b49de45029ce578497c73de47_0,"Traffic Analysis Zones: SEMCOG, Southeast Michigan Council of Governments, 2010 - Big Ten Academic Alliance Geoportal",2,2,00:05:05,0,0.00%,0.00%,$0.00
/catalog/df76bdded0a743bcaa8e7c208b3a1e02_7,"Joint Action Water Agency (Jawa): Lake County, Illinois, United States - Big Ten Academic Alliance Geoportal",2,2,00:00:00,2,100.00%,100.00%,$0.00
/catalog/dfbd402f-9a52-4f77-bb21-038618b66021,"Map of the state of Michigan and the surrounding country, exhibiting the sections and the latest surveys / compiled from authentic sources by John Farmer; engraved by John Farmer. - Big Ten Academic Alliance Geoportal",2,1,00:06:18,1,0.00%,50.00%,$0.00
/catalog/dfebb82a-038c-43b5-adf6-7787887ef6d7,"PEMA 0.5-Foot Orthoimagery: Centre County, Pennsylvania, 2018 - Big Ten Academic Alliance Geoportal",2,1,00:00:22,1,0.00%,50.00%,$0.00
/catalog/e23afa13-84e8-47cd-9108-0316b3cc87d0,"Water Pollution Control Facilities: Pennsylvania, 2019 - Big Ten Academic Alliance Geoportal",2,2,00:00:04,1,100.00%,50.00%,$0.00
/catalog/e25cfd53-7fb1-4963-8162-2ea2050c7f26,"Allegheny, Pennsylvania, 1906 - Big Ten Academic Alliance Geoportal",2,2,00:00:59,0,0.00%,0.00%,$0.00
/catalog/e2a783dbd8e149888890ad061e39b901_0,Storm Imagery - Hurricane Joaquin: Maryland - Big Ten Academic Alliance Geoportal,2,1,00:00:10,0,0.00%,0.00%,$0.00
/catalog/e2dd63d3463f4be9b569affd93bb6855_3,Living Resources - Chesapeake Bay Horseshoe Crab Habitat: Maryland - Big Ten Academic Alliance Geoportal,2,2,00:01:06,0,0.00%,0.00%,$0.00
/catalog/e44a35602cea41c690acf6a656091150_8,Offshore Ocean Resources - Shoal Field 1 Ravinement 1993: Maryland - Big Ten Academic Alliance Geoportal,2,1,00:01:31,0,0.00%,0.00%,$0.00
/catalog/E4E98BC8-D311-4558-86C9-9ECC74A8EDEF,"Turkey Management Zones Wisconsin, 2017 - Big Ten Academic Alliance Geoportal",2,1,00:00:14,0,0.00%,0.00%,$0.00
/catalog/e68d5a97-6bd0-42c5-b861-da5c93e7bcf4,"49N 10W - Survey Map of McMillan Township, Luce County: Michigan - Big Ten Academic Alliance Geoportal",2,1,00:02:21,0,0.00%,0.00%,$0.00
/catalog/e8612a5bdcbb46db8421d389adc41369_0,"Building Footprints: Cuyahoga County, Ohio, 2016 - Big Ten Academic Alliance Geoportal",2,2,00:00:12,1,0.00%,0.00%,$0.00
/catalog/e90026448daa4d568daa3ef727d8d758_2,"Development Authority: Oakland County, Michigan - Big Ten Academic Alliance Geoportal",2,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/e94f2a51-8e46-4f8a-a2a6-d1944ea8df59,"07S 18W - Survey Map of Buchanan Township, Berrien County, Page 3: Michigan - Big Ten Academic Alliance Geoportal",2,1,00:04:15,0,0.00%,0.00%,$0.00
/catalog/e973a880-94c3-4a8f-a676-3db89526a46d,"Lake Erie Watershed - Erie PA, Impervious Surfaces Mapping: Pennsylvania - Big Ten Academic Alliance Geoportal",2,1,00:03:02,0,0.00%,0.00%,$0.00
/catalog/e99be5b7-895f-4d21-b961-859b7d9b1ff2,DNR Wildlife Management Area Land Cover (Publicly Accessible): Minnesota - Big Ten Academic Alliance Geoportal,2,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/ea1211c6-3ad8-481d-82a6-ca371671d0c0,"Map of the battlefield of Pea Ridge, Arkansas, showing the positions of the United States and Confederate forces on the 8th of March 1862 - Big Ten Academic Alliance Geoportal",2,2,00:00:00,2,100.00%,100.00%,$0.00
/catalog/ea6fc80baf5949d7957e57ffcb655b47_0,"Pet Resource Locations: Oakland County, Michigan - Big Ten Academic Alliance Geoportal",2,2,00:06:24,0,0.00%,0.00%,$0.00
/catalog/eb92126f86274dc7b31b757892eade98_0,"Land Use Areas: Allegheny County, Pennsylvania - Big Ten Academic Alliance Geoportal",2,2,00:00:18,1,100.00%,50.00%,$0.00
/catalog/eb9338a833564434878c5eadf80d363a_0,"Forest Preserve District Parcels: DuPage County, Illinois - Big Ten Academic Alliance Geoportal",2,1,00:00:19,0,0.00%,0.00%,$0.00
/catalog/ebcc6a01832349858ef540402e04fa9c_0,"Administrative Boundaries: St. Croix County, Wisconsin - Big Ten Academic Alliance Geoportal",2,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/ecd6ee135c1942599bebbbf6ae52b7b6_0,Maryland US National Grid Zone 18S - US National Grid Zone 18S (6x8 Zones) - Big Ten Academic Alliance Geoportal,2,2,00:00:00,2,100.00%,100.00%,$0.00
/catalog/ed412e85261a4fa18b509b6a63a7ad42_6,"Obesity Percentages: Lake County, Illinois - Big Ten Academic Alliance Geoportal",2,2,00:00:01,0,0.00%,0.00%,$0.00
/catalog/edbd5351-969c-422e-b176-10d266b6cc7a,"Purdue Campus: West Lafayette, Indiana, 1990 - Big Ten Academic Alliance Geoportal",2,1,00:00:30,0,0.00%,50.00%,$0.00
/catalog/edea5a97-2bdf-4773-a0ec-e0bc5139a23a,"Map of part of Ravenna & Marshan Townships: Township 114 N; Range 16 & 17 W of the 5th PM.; Page 25: Atlas and farm directory with complete survey in township plats, Dakota County, Minnesota, 1916 - Big Ten Academic Alliance Geoportal",2,1,00:00:29,0,0.00%,50.00%,$0.00
/catalog/ee7eb0fd263c49f79d7757eddb7d28fc_0,Commission Districts: State of Nebraska - Big Ten Academic Alliance Geoportal,2,2,00:00:07,0,0.00%,0.00%,$0.00
/catalog/eee6150b-ce2f-4837-9d17-ce72a0c1c26f,"Wabash River Aerial Imagery: Indiana, 1929 - Big Ten Academic Alliance Geoportal",2,2,00:01:36,0,0.00%,50.00%,$0.00
/catalog/ef18250a515e4e51a860594069d39fb8_5,"International Roughness Index: Michigan, 2016 - Big Ten Academic Alliance Geoportal",2,1,00:00:25,1,0.00%,50.00%,$0.00
/catalog/ef9a46a5798a452b824ad33dcb9d2572_0,Biodiversity Conservation Network: Maryland - Big Ten Academic Alliance Geoportal,2,1,00:00:11,0,0.00%,0.00%,$0.00
/catalog/F06AE3CF-35FE-4612-9C9A-7141EC5AEF62,"Wildlife Areas Vernon County, Wisconsin, 2016 - Big Ten Academic Alliance Geoportal",2,2,00:00:39,0,0.00%,0.00%,$0.00
/catalog/f0709ee3-d425-4ecf-ac21-74b655af8930,Lakes of Phosphorus Sensitivity Significance: Minnesota - Big Ten Academic Alliance Geoportal,2,2,00:00:18,0,0.00%,0.00%,$0.00
/catalog/f07d8c2cc1314fe48cf2d83a62b965ab_0,"Address Points: County of Eau Claire, Wisconsin - Big Ten Academic Alliance Geoportal",2,1,00:00:19,0,0.00%,0.00%,$0.00
/catalog/f09921b18903434e969544215b7ff2ab,LiDAR Talbot County - Aspect: State of Maryland - Big Ten Academic Alliance Geoportal,2,1,00:02:08,0,0.00%,0.00%,$0.00
/catalog/f0c4a26a0a514522becd389bca921039_37,Recreational Uses - Recreational Motorized Vessel Fishing: Maryland - Big Ten Academic Alliance Geoportal,2,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/f13572a4-9c8f-443b-a2fb-d6978808a3ce,Census Blocks [Minnesota] (2010) - Big Ten Academic Alliance Geoportal,2,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/f255d091-0c7f-46a5-a103-3aca508d11fd,"51N 44W - Survey Map of Carp Lake Township, Ontonagon County: Michigan - Big Ten Academic Alliance Geoportal",2,1,00:00:21,1,0.00%,50.00%,$0.00
/catalog/f2659722a54b48fcbfd4df36d9c97110_2,Additional Representative ReachTable: State of Michigan - Big Ten Academic Alliance Geoportal,2,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/f29ecc11-672c-4670-a0ac-35628e84a84b,"Aitkin County Breeding Owl Records: Minnesota, 1973-2014 - Big Ten Academic Alliance Geoportal",2,2,00:01:19,0,0.00%,0.00%,$0.00
/catalog/f2a75424907b4b25bef3e07de304eb06_3,Ordinary High Water Mark: Waukesha County Land Information Office - Big Ten Academic Alliance Geoportal,2,2,00:00:08,1,0.00%,50.00%,$0.00
/catalog/f2a75424907b4b25bef3e07de304eb06_7,Water Table Elevation: Waukesha County Land Information Office - Big Ten Academic Alliance Geoportal,2,1,00:00:17,0,0.00%,0.00%,$0.00
/catalog/f38e5bc4-0d67-46b1-92d0-42bba3fc3b50,Ultoniae Orientalis; pars sumptibus Henrici Hondy.; Vltoniae Orientalis pars - Big Ten Academic Alliance Geoportal,2,2,00:00:06,1,100.00%,50.00%,$0.00
/catalog/F4VFONTZZCYHL85,"General Land Office Township Plat - Original Survey: Wisconsin T36N, R17E - Big Ten Academic Alliance Geoportal",2,1,00:00:44,0,0.00%,0.00%,$0.00
/catalog/f5688123-9a95-4003-944b-4ae090424f91,"Rain Gauges: City of Philadelphia, Pennsylvania - Big Ten Academic Alliance Geoportal",2,1,00:00:30,0,0.00%,0.00%,$0.00
/catalog/f5830467-353d-43d5-b5ba-cceff0fa0fff,Seminole Bat distribution in North America - Big Ten Academic Alliance Geoportal,2,2,00:00:08,0,0.00%,0.00%,$0.00
/catalog/f5d56a84a22643c3884ece6ac825d8cb_13,BlueAlt Floodplains: Iowa - Big Ten Academic Alliance Geoportal,2,2,00:02:19,1,100.00%,50.00%,$0.00
/catalog/f5d56a84a22643c3884ece6ac825d8cb_15,Blue Alternative Historic Structures Eligible Listed: Iowa - Big Ten Academic Alliance Geoportal,2,1,00:00:55,0,0.00%,0.00%,$0.00
/catalog/f6f47bf314aa41db8dea7c327f167846_2,"Rivers, Hydrology: Marion County, Indiana - Big Ten Academic Alliance Geoportal",2,1,00:00:13,0,0.00%,0.00%,$0.00
/catalog/f769d2f3-9be8-46bb-879a-7074c1ac0595,"Aerial Photography: Forest County, Wisconsin, 1938 - Big Ten Academic Alliance Geoportal",2,2,00:12:24,0,0.00%,50.00%,$0.00
/catalog/f7cbac85-114d-405b-9545-45d149b2243e,"Map of the Territory of Minnesota exhibiting the route of the expedition ot the Red River of the north, in the summer of 1849 - Big Ten Academic Alliance Geoportal",2,1,00:02:49,0,0.00%,0.00%,$0.00
/catalog/f81c33b967fd49aa8ef06ab7ce950010_5,"Sexually Transmitted Infection Rates: Lake County, Illinois - Big Ten Academic Alliance Geoportal",2,2,00:00:01,1,100.00%,50.00%,$0.00
/catalog/f82f62d7-0f55-427c-a99f-18f45fb36c48,"Gap Analysis Program, Fish Habitat Models -90Meter: Pennsylvania - Big Ten Academic Alliance Geoportal",2,2,00:00:03,0,0.00%,0.00%,$0.00
/catalog/f8d6033a570e4b0ca354d9a151136ad0_0,UTM Zones: Iowa - Big Ten Academic Alliance Geoportal,2,2,00:00:00,2,50.00%,100.00%,$0.00
/catalog/f9034a3945754132a4e84ffad034690d_26,"Watersheds: Washington, D.C. - Big Ten Academic Alliance Geoportal",2,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/fa638b96-dd22-49cd-93b5-73a6309eb8b0,"LiDAR-Derived Classified LAS for Marquette County, Wisconsin 2018 - Big Ten Academic Alliance Geoportal",2,1,00:19:24,1,0.00%,50.00%,$0.00
/catalog/fa8f868f50ad42f48b9620b89fc5fba6_3,"Wetlands - Wetlands, Polygon (Special State Concern): Maryland - Big Ten Academic Alliance Geoportal",2,2,00:00:49,0,0.00%,0.00%,$0.00
/catalog/faac207b-3470-4a71-b36b-b390206a90b0,"05S 19W - Survey Map of St. Joseph & Lincoln Township, Berrien County: Michigan - Big Ten Academic Alliance Geoportal",2,1,00:04:57,0,0.00%,0.00%,$0.00
/catalog/faf3c1d8-1877-4fd3-a462-c2e8f5d5a354,"Plan de la Bataille de Waterloo, ou, de Mont-St-Jean. : réduction du grand plan de cette bataille dressé et publie en 1816 - Big Ten Academic Alliance Geoportal",2,1,00:00:16,1,0.00%,50.00%,$0.00
/catalog/fb444a10-7aa7-4903-9243-5d73e9ae87ce,"Tamaqua, Pennsylvania, 1885 - Big Ten Academic Alliance Geoportal",2,2,00:00:00,2,100.00%,100.00%,$0.00
/catalog/fbc7fa96c23c41d6b8fee456635e2f0d_0,Freight Coal Burning Facility [State of Iowa] - Big Ten Academic Alliance Geoportal,2,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/fc419b1420bb4fee8fe5b9c4c599bbd0_0,"Police Beats: Indianapolis, Indiana, 2012 - Big Ten Academic Alliance Geoportal",2,2,00:00:06,1,0.00%,0.00%,$0.00
/catalog/fc75f895-e89b-41e0-b8e0-45996335926e,Riparia Land Cover - Forest vs. Non-Forest reclassification 2001: Pennsylvania - Big Ten Academic Alliance Geoportal,2,2,00:01:58,0,0.00%,0.00%,$0.00
/catalog/fd643ccd5d0240fa8482cc5638044806_0,"Soil and Water Conservation District: Peoria County, Illinois - Big Ten Academic Alliance Geoportal",2,1,00:00:12,0,0.00%,0.00%,$0.00
/catalog/FE353607-82A5-4AF9-B5C8-57E89C9FC2BF/metadata,Big Ten Academic Alliance Geoportal,2,1,00:02:53,0,0.00%,0.00%,$0.00
/catalog/fe466bc4787d42fc96a878764c6566bb_4,"Surface Geology: Oakland County, Michigan - Big Ten Academic Alliance Geoportal",2,1,00:00:29,1,0.00%,50.00%,$0.00
/catalog/fe4a7249-087a-4072-a0aa-231eb1840af4,"Aerial Photography: La Crosse County, Wisconsin, 1938 - Big Ten Academic Alliance Geoportal",2,1,00:08:53,0,0.00%,50.00%,$0.00
/catalog/ff1de2e1-06e7-414d-9535-8bda399ee9c6,"Damage assessment in New Mirpur, Azad Jammu and Kashmir, Pakistan, as of 02 October 2019 - Big Ten Academic Alliance Geoportal",2,1,00:00:13,0,0.00%,0.00%,$0.00
/catalog/ff95ccf0-371a-4796-a051-43b1eedfd439,"Aerial Photography: Iowa County, Wisconsin, 1937 - Big Ten Academic Alliance Geoportal",2,2,00:00:17,0,0.00%,50.00%,$0.00
/catalog/ffce2b1f-b538-46f3-abb2-78f755acf1a3,"Soils: Cameron and Elk counties, Pennsylvania - Big Ten Academic Alliance Geoportal",2,2,00:00:04,0,0.00%,0.00%,$0.00
/catalog/ffde2078b3244dbeba07769f77c3542c_0,"Stream Buffers: Franklin County, Ohio - Big Ten Academic Alliance Geoportal",2,1,00:00:11,0,0.00%,0.00%,$0.00
/catalog/gis1_hamiltoncounty_in_gov_portal_home,Hamilton County GIS Portal - Big Ten Academic Alliance Geoportal,2,1,00:04:21,0,0.00%,0.00%,$0.00
/catalog/harvard-nhgis-pop1840,"Historic County Boundaries and Total Population: United States, 1840 - Big Ten Academic Alliance Geoportal",2,2,00:00:00,2,100.00%,100.00%,$0.00
/catalog/harvard-nhgis-pop1880,"Historic County Boundaries and Total Population: United States, 1880 - Big Ten Academic Alliance Geoportal",2,2,00:01:17,2,50.00%,50.00%,$0.00
/catalog/harvard-nhgis-pop1900,"Historic County Boundaries and Total Population: United States, 1900 - Big Ten Academic Alliance Geoportal",2,1,00:00:09,1,0.00%,50.00%,$0.00
/catalog/harvard-nhgis-pop1990,"Historic County Boundaries and Total Population: United States, 1990 - Big Ten Academic Alliance Geoportal",2,2,00:00:15,0,0.00%,0.00%,$0.00
/catalog/nyu_2451_34502,2015 New York City Subway Complexes and Ridership - Big Ten Academic Alliance Geoportal,2,2,00:00:04,0,0.00%,0.00%,$0.00
/catalog/nyu_2451_34635,"2016 NYC Geodatabase, Open Source Version (jan2016) - Big Ten Academic Alliance Geoportal",2,2,00:00:03,0,0.00%,0.00%,$0.00
/catalog/nyu_2451_34636,"2016 NYC Geodatabase, ArcGIS Version (jan2016) - Big Ten Academic Alliance Geoportal",2,2,00:00:01,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:235,Map of Little Falls and the adjoining property of the Little Falls Water Power Co. of Minnesota - Big Ten Academic Alliance Geoportal,2,2,00:00:10,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:265,"1730 New York, the English Colonial city - Big Ten Academic Alliance Geoportal",2,2,00:00:17,1,100.00%,50.00%,$0.00
/catalog/p16022coll205:532,Map of New York City~~places of interest and general information - Big Ten Academic Alliance Geoportal,2,1,00:03:11,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:442,"Dune Park sheet, Indiana - Big Ten Academic Alliance Geoportal",2,2,00:00:50,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:518,Wisconsin - Big Ten Academic Alliance Geoportal,2,1,00:00:28,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:665,A correct map of the United States of North America~~including the British and Spanish territories carefully laid down agreeable to the treaty of 1784 - Big Ten Academic Alliance Geoportal,2,2,00:02:55,1,100.00%,50.00%,$0.00
/catalog/p16022coll230:777,Alaska and the routes of the Canadian Pacific Railway Company's British Columbia coast steamers - Big Ten Academic Alliance Geoportal,2,2,00:00:07,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:859,Map of timber land in Western Canada - Big Ten Academic Alliance Geoportal,2,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/p16022coll230:865,"Map showing some of the canoe routes and portages in Quetico Forest Reserve, Ontario, Canada and Superior National Forest, Ely, Minnesota reached via the Duluth & Iron Range Rail Road - Big Ten Academic Alliance Geoportal",2,1,00:00:52,0,0.00%,0.00%,$0.00
/catalog/p16022coll246:131,Tabula Asiae X. - Big Ten Academic Alliance Geoportal,2,1,00:02:50,0,0.00%,0.00%,$0.00
/catalog/p16022coll246:389,Map of the routes in India: with tables of distances between the principal military towns & military stations - Big Ten Academic Alliance Geoportal,2,1,00:00:17,1,0.00%,50.00%,$0.00
/catalog/p16022coll247:189,"Superior National Forest, Minnesota, 1928. - Big Ten Academic Alliance Geoportal",2,2,00:00:15,1,100.00%,50.00%,$0.00
/catalog/stanford-hy924gy8809,"Avocados, Harvested Area (Fractional), 2000 - Big Ten Academic Alliance Geoportal",2,1,00:00:17,0,0.00%,0.00%,$0.00
/catalog/stanford-mb449ds7810,"Tomatoes, Crop Yield Data Quality, 2000 - Big Ten Academic Alliance Geoportal",2,1,00:17:48,0,0.00%,0.00%,$0.00
/catalog/stanford-yy266nb0271,"Clove tree, Average Yield, 2000 - Big Ten Academic Alliance Geoportal",2,1,00:02:19,1,0.00%,0.00%,$0.00
/catalog/t028r22w4fi01,"General Land Office Township Plat - Original Survey: Minnesota (T028N R22W), 1856 - Big Ten Academic Alliance Geoportal",2,1,00:00:14,0,0.00%,0.00%,$0.00
/catalog/t066r16w4fr02,"General Land Office Township Plat - Comments related to the Public Land Survey: Minnesota (T066N R16W), 1942 - Big Ten Academic Alliance Geoportal",2,1,00:00:07,0,0.00%,0.00%,$0.00
/catalog/t101r04w5fi01,"General Land Office Township Plat - Original Survey: Minnesota (T101N R04W), 1854 - Big Ten Academic Alliance Geoportal",2,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/t104r04w5fl03,"General Land Office Township Plat - Islands Survey: Minnesota (T104N R04W), 1854 - Big Ten Academic Alliance Geoportal",2,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/t129r30w5fi01,"General Land Office Township Plat - Original Survey: Minnesota (T129N R30W), 1858 - Big Ten Academic Alliance Geoportal",2,1,00:02:27,0,0.00%,0.00%,$0.00
/catalog/t140r31w5fo05,"General Land Office Township Plat - Omitted Lands Survey: Minnesota (T140N R31W), 1947 - Big Ten Academic Alliance Geoportal",2,1,00:00:11,1,0.00%,50.00%,$0.00
/catalog/VAC3073-M-00684,"General highway and transportation map, Blackford County, Indiana - Big Ten Academic Alliance Geoportal",2,2,00:00:00,2,100.00%,100.00%,$0.00
/catalog/VAC3073-M-00686,Pike County [Indiana] land use map: preliminary - Big Ten Academic Alliance Geoportal,2,2,00:00:00,2,100.00%,100.00%,$0.00
/catalog/VAC3073-M-00754,"1969 traffic map, state of Indiana: 24 hour annual average total traffic - Big Ten Academic Alliance Geoportal",2,2,00:00:10,0,0.00%,50.00%,$0.00
/catalog/VAC3073-M-01085,"Map of Dearborn, Ohio, and Switzerland Counties, Indiana - Big Ten Academic Alliance Geoportal",2,2,00:00:00,2,100.00%,100.00%,$0.00
/catalog/VAC3073-M-01245,"Geologic map of the 1° x 2° Cincinnati Quadrangle, Indiana and Ohio, showing bedrock and unconsolidated deposits - Big Ten Academic Alliance Geoportal",2,2,00:00:00,2,50.00%,100.00%,$0.00
/catalog/VAC9619-000074,"J-38-31-A Беюк-Дюз (Böyükdüz, Azerbaijan) - Big Ten Academic Alliance Geoportal",2,1,00:00:42,0,0.00%,50.00%,$0.00
/catalog/VAC9619-000076,"J-38-31-Г Неграм (Nehrəm, Azerbaijan) - Big Ten Academic Alliance Geoportal",2,1,00:01:31,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000209,"M-35-30-Б Клесув (Klesiv, Ukraine) - Big Ten Academic Alliance Geoportal",2,1,00:01:05,1,0.00%,50.00%,$0.00
/catalog/VAC9619-000257,"N-34-10-В Ужвентис (Užventis, Lithuania) - Big Ten Academic Alliance Geoportal",2,1,00:02:50,1,0.00%,50.00%,$0.00
/catalog/VAC9619-000390,"N-35-1-Г Поневеж (Panevėžys, Lithuania) - Big Ten Academic Alliance Geoportal",2,2,00:00:26,2,50.00%,50.00%,$0.00
/catalog/VAC9619-000427,"N-35-11-В Дретунь (Dretun, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:25,0,0.00%,0.00%,$0.00
"/catalog/VAC9619-000431?_x_tr_sl=en&_x_tr_tl=ru&_x_tr_hl=ru&_x_tr_pto=nui,sc","N-35-12-Б 1937 Езерище (Jeziaryshcha, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:02:22,1,0.00%,50.00%,$0.00
/catalog/VAC9619-000452,"N-35-18-А Дрысьвяты (Drysviaty, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000458,"N-35-19-В Иоды (Yody, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:25,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000466,"N-35-21-В Язно (Yazna, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:26,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000475,"N-35-23-Г Оболь (Obal', Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000491,"N-35-30-Г Поставы (Pastavy, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:19,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000504,"N-35-34-А Ушачи (Ushachy, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000505,"N-35-34-Б М. Гомель (Homyel, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:18,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000508,"N-35-35-А Улла (Ula, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:16,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000525,"N-35-42-А Кобыльник (Narach, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:19,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000556,"N-35-54-Г Вилейка (Vileyka, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:33,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000620,"N-35-80-А Минск (Minsk, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:30,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000702,"J-38-44 Джульфа (Culfa, Azerbaijan) - Big Ten Academic Alliance Geoportal",2,1,00:02:37,1,0.00%,0.00%,$0.00
/catalog/VAC9619-000791,"N-35-132-А Шацилки (Svyetlahorsk, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:24:50,0,0.00%,50.00%,$0.00
/catalog/VAC9619-000852,"М-35-84-Г Шамраевка (Shamraivka, Ukraine) - Big Ten Academic Alliance Geoportal",2,2,00:00:00,1,100.00%,100.00%,$0.00
/catalog/VAC9619-001020,"М-36-85-B Ставище (Stavyshche, Ukraine) - Big Ten Academic Alliance Geoportal",2,1,00:03:01,1,0.00%,0.00%,$0.00
/catalog/VAC9619-001107,"М-36-118-В Петриковка (Petrykivka, Ukraine) - Big Ten Academic Alliance Geoportal",2,1,00:00:37,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001252,"N-36-25-A (Vitebsk, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:25,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001325,"N-36-50-B Россасна (Rossasna, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:22,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001388,"N-36-67-Г (Klyuksovo, Russia) - Big Ten Academic Alliance Geoportal",2,1,00:00:40,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001412,"N-36-77-Г Милославичи (Miloslavichi, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:50,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001525,"N-36-109-В Стрешин (Streshin, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:15,1,0.00%,50.00%,$0.00
/catalog/VAC9619-001530,"L-35-34 Кишинев (Chisinau, Moldova) - Big Ten Academic Alliance Geoportal",2,1,00:00:21,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001531,"L-35-35 Григориополь (Hryhoriopol, Moldova) - Big Ten Academic Alliance Geoportal",2,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001541,"L-35-43 Негрешть (Negreşti, Moldova) - Big Ten Academic Alliance Geoportal",2,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001740,О-34-130-А Таурукални - Big Ten Academic Alliance Geoportal,2,1,00:00:21,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001741,"О-34-130-C Лайжува (Laižuva, Lithuania) - Big Ten Academic Alliance Geoportal",2,1,00:00:38,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001745,"О-34-131-D Жагаре (Žagarė, Lithuania) - Big Ten Academic Alliance Geoportal",2,1,00:00:14,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001746,"О-34-132-А Иелгава (Jelgava, Latvia) - Big Ten Academic Alliance Geoportal",2,2,00:00:21,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001901,"N-36-73 Могилев (Mogilev, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:07,0,0.00%,50.00%,$0.00
/catalog/VAC9619-001936,"N-36-89 Костюковичи (Kastsyukovichy, Belarus) - Big Ten Academic Alliance Geoportal",2,1,00:00:17,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001941,"N-36-95 Хвастовичи (Khvastovichi, Russia) - Big Ten Academic Alliance Geoportal",2,1,00:00:20,0,0.00%,50.00%,$0.00
/catalog/VAC9619-001971,"L-37-3 Константиновка (Konstantinovka, Ukraine) - Big Ten Academic Alliance Geoportal",2,1,00:00:21,1,0.00%,50.00%,$0.00
/catalog/VAC9619-003069,"N-37-114 Красное (Krasnoye, Russia) - Big Ten Academic Alliance Geoportal",2,1,00:01:20,0,0.00%,0.00%,$0.00
/catalog/VAC9619-003199,"O-35-109 Рига (Riga, Latvia) - Big Ten Academic Alliance Geoportal",2,2,00:00:00,2,100.00%,100.00%,$0.00
/catalog/VAC9619-003464,"O-36-124-A&B район г. Торопца (Toropets, Russia) - Big Ten Academic Alliance Geoportal",2,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/VAC9619-003634,"N-34-36-Г-в Мунишканцы (Muniškiai, Lithuania) - Big Ten Academic Alliance Geoportal",2,2,00:00:44,2,0.00%,0.00%,$0.00
