Page,Page Title,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/catalog/354357d1-dfe9-49c7-b0cd-8f6ebe6bda20,"Index Map: Atlas and Farm Directory with Complete Survey in Township Plats, Renville County, Minnesota, 1913 - Big Ten Academic Alliance Geoportal",1,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/35620_bike_accessibility_data_2017,"Access Across America Bike Data [New York-Northern New Jersey-Long Island, NY-NJ-PA] (2017) - Big Ten Academic Alliance Geoportal",1,1,00:27:19,0,0.00%,0.00%,$0.00
/catalog/364f4c3613164f79a1d8c84aed6c03e0_0,"Watershed Boundaries: Allegheny County, Pennsylvania - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/36740_auto_accessibility_data_2018_geopackage,"Access Across America Auto Data [Orlando-Kissimmee-Sanford, FL] (2018) - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/36835fb30e3d43dc90618b16647345f0_0,"Number of Gun-Related Homicides per 1,000 Residents: City of Baltimore, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:00:34,0,0.00%,0.00%,$0.00
/catalog/36836151-1971-49d9-bd71-2d26f258a5ea,"Height Modernization (ILHMP) LiDAR Data [Woodford County, Illinois] (2012) - Big Ten Academic Alliance Geoportal",1,1,00:00:20,0,0.00%,0.00%,$0.00
/catalog/369ec7c83a194bd1b39afb55c0c61a4a_34,Archived Protected Lands Acquisitions - Environmental Trust 2011 Land Acquisitions General: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/370cabf1-2088-4e93-b866-623f4fa0b540,Sinkhole Areas [Illinois] - Big Ten Academic Alliance Geoportal,1,1,00:01:07,0,0.00%,0.00%,$0.00
/catalog/377c52f5-45ce-4575-8edd-5fe00d49e3e6,"Geology of the anorthosites of the Minnesota coast of Lake Superior, Bulletin 28, Plate 6 - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/377dd97ef9bc428a853868bf02440bb1_0,"Address Points: Summit County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:48,0,0.00%,0.00%,$0.00
/catalog/37980_tr_2017_0700-0859,"Access Across America Transit Data: Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, 2017 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/37980_transit_accessibility_data_2018_geopackage,"Access Across America Transit Data: Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/38300_auto_accessibility_data_2018_geopackage,"Access Across America Auto Data: Pittsburgh, PA, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/388de966-26c2-441d-856a-e034399ac648,Comité National du Kivu : carte forestière - Big Ten Academic Alliance Geoportal,1,1,00:01:47,0,0.00%,0.00%,$0.00
/catalog/38a794a5-1438-41d2-a931-46bdaaab1078,"Scranton suburban towns, Pennsylvania, 1925 - Big Ten Academic Alliance Geoportal",1,1,00:00:37,1,0.00%,0.00%,$0.00
/catalog/38e4c590-3b6d-4360-af60-4ea1f0eb39e5,"LiDAR-Derived 2-foot Contours for Monroe County, Wisconsin 2010 - Big Ten Academic Alliance Geoportal",1,1,00:00:08,1,0.00%,0.00%,$0.00
/catalog/39300_transit_accessibility_data_2018_geopackage,"Access Across America Transit Data: Providence-New Bedford-Fall River, RI-MA, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:00:15,0,0.00%,0.00%,$0.00
/catalog/39785e21-b4ed-4eee-a045-9d4728357e87,Public Parcels - Metro CTUs: Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/39ac8f95-8459-4702-a323-862061140f86,"Atlas of Benton County, Iowa, 1872 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3a6b4ba0-b720-41f0-89e6-40c05f13d1ad,"Map of Greenwood Township: Township 119 N; Range 24 W of the 5th PM.; Page 37: Atlas and farmers' directory of Anoka County and eleven northern townships of Hennepin County, Minnesota, 1914 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3b19096c3de644a49a4e73ae49ed5739_0,"Grocery Store: Baltimore, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3b34136d-6480-48e4-8157-a213f8b6d92d,The Making of Colorado - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/3bfd291a211046dc9c4f79cd36a4db84_14,"Census Tracts: Washington, D.C., 1950 - Big Ten Academic Alliance Geoportal",1,1,00:00:07,0,0.00%,0.00%,$0.00
/catalog/3c472e99-fd8d-4bb3-be53-1d751d3601ba,"Orbis terrarum nova et accuratissima tabula auctore Nicolao Visscher, J. de Visscher sculpsit, N.P. Berchem invent. - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3c61c5b3-ed9e-411d-8ab8-cbe0f1435727,Indiana Roads from INDOT and TIGER Files: Indiana - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3c89abed3838459b94b59c32eccec61b_2,Arts and Entertainment Districts: State of Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3c9e08b3-4895-4746-933b-57c5eb2dac89,"Map of Korea - Kunsan, 1976 - Big Ten Academic Alliance Geoportal",1,1,00:03:07,0,0.00%,0.00%,$0.00
/catalog/3cd4c929-891b-46ea-8277-f766dfff4813,DNR Cooperative Ground Water Monitoring Locations: State of Minnesota - Big Ten Academic Alliance Geoportal,1,1,00:00:43,0,0.00%,0.00%,$0.00
/catalog/3d449ff8-f7e7-42dc-8749-9381e6d9c014,"Outline Map of Lincoln County, Minnesota, 1915.; Page 3: Atlas and farm directory with complete survey in township plats, Lincoln County, Minnesota, 1915 - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/3d508652-677d-4e7d-9de2-04433ca1b4f0,"Tarentum, Pennsylvania, 1914 - Big Ten Academic Alliance Geoportal",1,1,00:02:12,0,0.00%,0.00%,$0.00
/catalog/3d5bf6c4-1247-49f6-aaad-b5be39019ff7,"Monongahela City, Pennsylvania, 1895 - Big Ten Academic Alliance Geoportal",1,1,00:00:05,1,0.00%,0.00%,$0.00
/catalog/3d9cf884b719437e8ff8e6e53cad631a_48,HARN GPS Points: Columbia County Wisconsin Land Information Department - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/3da8924b-a8d4-4ad6-8f03-0df14aa7d73f,U.S. Unemployment Statistics (Social Explorer) - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/3e37fa03-50a8-4ced-be9e-aac071a866a2,"11N 04W - Survey Map of Sumner Township, Gratiot County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:23,0,0.00%,0.00%,$0.00
/catalog/3e950481-4414-487d-9170-60ba978545fa,Principal railway facilities in central Chicago /[Harold M. Mayer]; base map by Chicago Land Use Survey. - Big Ten Academic Alliance Geoportal,1,1,00:02:34,0,0.00%,0.00%,$0.00
/catalog/3ea8498a-7a89-45a1-a06d-c0dd11af34e0,"Aerial Photography Counties: Iowa, 1960s - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/3edcab19d01745a39718d3e0b51aac8b_1,Urban Setting Designation (USD) Areas: Ohio - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/3eeb0a2cbae94b3e8549a8193717a9e1_0,"Part1 Crime data: City of Baltimore, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:05:07,1,0.00%,0.00%,$0.00
/catalog/3f7f8931-76ba-42c3-bf64-123cd59fde66,"Boat Launches: Anoka County, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/3fa77442e80e4c1e80d6bcb796d065cb_7,"Environmental Corridors: Waukesha County Land Information Office, 2010 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/3GFUDUCVPNG2B9C,"General Land Office Township Plat - Original Survey: Wisconsin T09N, R05E - Big Ten Academic Alliance Geoportal",1,1,00:01:22,0,0.00%,0.00%,$0.00
/catalog/3tj4-bdqn,"Congressional Districts 2011: Detroit, Michigan, 2015 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/401cd2f9450d4bd7b7a9ec39555b251e,"Historic Aerial Photography: Harford County, Maryland, 1957 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/40900_tr_2016_0700-0859,"Access Across America Transit Data: Sacramento--Arden-Arcade--Roseville, CA, 2016 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/409e6800-4b7f-4bc4-9ab0-337f206ee128,"Map of Italy - Dirillo, 1943 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/40baf1e5-f2c2-4c92-b785-a3f2c9061f37,"Lanesboro, Pennsylvania, 1892 - Big Ten Academic Alliance Geoportal",1,1,00:04:11,0,0.00%,0.00%,$0.00
/catalog/41180_tr_2017_0700-0859,"Access Across America Transit Data: St. Louis, MO-IL, 2017 - Big Ten Academic Alliance Geoportal",1,1,00:12:57,0,0.00%,0.00%,$0.00
/catalog/4120e28668f84e948b2fc0471deff674_3,"Landmarks: Wyandot County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4129787b5e7546cd99be50f414b370dd_0,"Address Points: Huron County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:03:24,0,0.00%,0.00%,$0.00
/catalog/417fba3d-dfb3-4980-969b-0f28cf35829d,Business Vacancy: Business Vacancy (PolicyMap) - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/41940_wa_2014_0700-0700,"Access Across America Walk Data [San Jose-Sunnyvale-Santa Clara, CA] (2014) - Big Ten Academic Alliance Geoportal",1,1,00:00:25,0,0.00%,0.00%,$0.00
/catalog/41940_wa_2014_0700-0700,"Access Across America Walk Data: San Jose-Sunnyvale-Santa Clara, CA, 2014 - Big Ten Academic Alliance Geoportal",1,1,00:00:31,0,0.00%,0.00%,$0.00
/catalog/4241f30d85d34ed28a6f10613b93b5a0_1,"Centerlines: Henry County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,0.00%,$0.00
/catalog/425652f366d34c8ca33e6b014a304054_0,"CDC Social Vulnerability Index (SVI) By County: United States, 2016 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4279d474-e328-42f9-9c95-af99ae396b25,"02S 04W - Survey Map of Sheridan Township, Calhoun County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:55,1,0.00%,0.00%,$0.00
/catalog/43186F7A-7AFD-4570-A785-3FE025DDB593,"Addresses: Columbia County, Wisconsin, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/43551278-BD07-4089-871B-0E27A20F77D8,"Golf Courses City of Madison, Wisconsin, 2017 - Big Ten Academic Alliance Geoportal",1,1,00:02:54,0,0.00%,0.00%,$0.00
/catalog/44093382-c71c-48f7-8fd2-f18c0488e07e,"Tracts of land called New Munster tract and the Society, Dec. 13, 1763 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4485c0431b6640a4becd061591d989df,Maryland Coast Smart - Climate Ready Action Boundary (CRAB) Flood Depth Grid: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/44aadabe-a178-4e9c-8371-a0fd39be0083,"48N 22W - Survey Map of Onota Township, Alger County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/44e9f5cc-c926-41a2-852c-24a0a0a7354d,"General Land Office Township Plat: Monroe County, Iowa; 71N 18W - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/44f6edcb-506e-4f2b-b295-be5a41591dc2,"Plat book of Jefferson County, Iowa - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/45026acc949e41e5ae2130e7218be6fb_2?back=https://www.google.com/search?client=safari&as_qdr=all&as_occt=any&safe=active&as_q=Type+three+trout+stream+regulations&channel=aplab&source=a-app1&hl=en,Trout and Salmon Inland Stream Regulation Types (Layer 4 of 4) - BTRA Lines: Michigan - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/458fb173-e5ef-44be-9f5f-364923ee033f,"Geological Map No. 2; prepared by J. S. Newberry M.D. geologist to the expedition.; Rio Colorado of the West.;Explorations and Surveys, War Department, map no. 2. - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/45cc18a1-7f5b-412d-a533-fb175e9d4d7a,"Map of Denmark - Sheet 9, 1920 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4602ee8bb42a4ed8b0645e31cc0b488e_1,"Tree Canopy: Summit County, Ohio, 2000 - Big Ten Academic Alliance Geoportal",1,1,00:02:10,0,0.00%,0.00%,$0.00
/catalog/4669301e-b4b2-4c8b-bf40-01b968a2865b,Abandoned Quarries: Indiana - Big Ten Academic Alliance Geoportal,1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/46bb34fb-5506-44bd-a3f6-d1535610d78a,[Rapid transit map of Manhattan and adjacent districts of New York City] - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/46c33c9d94ff4bbfa213b966204c1378_0,"Zoning Overlay Districts: Franklin County, Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/47260_transit_accessibility_data_2018_geopackage,"Access Across America Transit Data: Virginia Beach-Norfolk-Newport News, VA-NC, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/4748c96b9db444a48de1ae38ca93f554_0,"Walkable Access Healthy Food: Philadelphia, Pennsylvania, United States - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/47751734-b9be-4748-a997-b09e64a5112e,"Zoning: Allegan County, Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/47900_tr_2014_0700-0859,"Access Across America Transit Data: Washington-Arlington-Alexandria, DC-VA-MD-WV, 2014 - Big Ten Academic Alliance Geoportal",1,1,00:00:14,0,0.00%,0.00%,$0.00
/catalog/479bbf5a-1d99-4dd8-8618-97add7917f4f,"Purdue Campus: West Lafayette, Indiana, 1904 - Big Ten Academic Alliance Geoportal",1,1,00:01:35,0,0.00%,0.00%,$0.00
/catalog/47a921d5-3a55-4d6e-8c69-e291a2c1e2d5,Lake Erie Watershed LiDAR 2015 - intensity images: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/47e5aec3-8ec8-49fa-9e62-a06dec208779,"Advance Lands, The Maryland-National Capital Park & Planning Commission: Prince George's County, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/47f14d4e-a5d0-4a16-af0b-8b10f46950b0,Food Access: Supermarket Access (PolicyMap) - Big Ten Academic Alliance Geoportal,1,1,00:00:12,0,0.00%,0.00%,$0.00
/catalog/480604a1-d78e-4551-b755-d6b6cf66425e,"06S 02E - Survey Map of Rome Township, Lenawee County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4886539b-d4a6-4369-8b0c-2342304e5d80,"Elk Management Zones: Pennsylvania, 2018 - Big Ten Academic Alliance Geoportal",1,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog/48e8375f-5a74-482a-bf9d-1a047fea4017,Maxwell's directory map of the city of Los Angeles and Southern California - Big Ten Academic Alliance Geoportal,1,1,00:02:52,0,0.00%,0.00%,$0.00
/catalog/48f8749b8a7d48e98ba72d0fae6b2a96_8,Uniqueness Ranking: Iowa - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4919a265-70af-4393-ae93-98faeae756ca,"30N 03W - Survey Map of Bagley Township, Otsego County, Page 1: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/491dd450-b802-47a3-b415-0b38c8502104,"Index Map: Atlas and farmers' directory of Dakota County, Minnesota, 1916 - Big Ten Academic Alliance Geoportal",1,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/49365bfb-0c69-43d0-aba4-c339d8696e5b,"WROC Aerial Mosaic (WTM) Richland County, Wisconsin 2020 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/495ece96-4d80-4b25-9420-d336a8f88bcd,"Aerial Photography: Door County, Wisconsin, 1938 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/49c5d20a-07fe-4e0e-b68c-029a5652b91b,"27N 09W - Survey Map of the Southern half of Whitewater Township, Grand Traverse County, Page 2: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4a2904c1-09f4-4a5f-948d-98ac636b6e10,Water Quality (PolicyMap) - Big Ten Academic Alliance Geoportal,1,1,00:01:11,0,0.00%,0.00%,$0.00
/catalog/4a7f488ffa7d4928b99b9eedbb1216fe_0,"Senior Centers: Baltimore County, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:00:54,1,0.00%,0.00%,$0.00
/catalog/4aa6accc-7cae-42a8-9919-d5006e779c90,"Pottstown, Pennsylvania, 1896 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4b36ac22-7574-4978-97a0-0b0c5b854c5c,"Aerial Photography: Dakota County, Minnesota, 2019 Spring - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/4bcb804f09fb4267a2ac3eeb7ba35e47_0,"Public 311 2013: Minneapolis, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/4bcb89bc-d881-4547-b483-387743a20977,"42N 04W - Survey Map of Brevort Township, Mackinac County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4c0e50b9-bf71-42ee-be64-5ceccb283ff6,Additional Housing Data: Household Turnover (PolicyMap) - Big Ten Academic Alliance Geoportal,1,1,00:00:19,1,0.00%,0.00%,$0.00
/catalog/4c5f9a3f-4cc6-453a-b195-71fa1736e0c0,Southern extension of Stanford's new map of Orange Free State and the southern part of the South Africa Republic - Big Ten Academic Alliance Geoportal,1,1,00:01:54,0,0.00%,0.00%,$0.00
/catalog/4cf28b0ff9cb40458330cd1e70333c20_46,Recreational Uses - Scuba Snorkeling Diving: Maryland - Big Ten Academic Alliance Geoportal,1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4e395a26-d3e3-4824-8411-edacb0e1870b,"Map of Germany - Geological Map - Memel (Klaipeda), 1916 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/4e42f31b-0dda-4ec8-9a2f-4105d0e8463c,Oriskany Sandstone Structural Quarter Mile Cells - National Assessment of Oil and Gas Project - Appalachian Basin (067) Quarter-Mile Cells: Pennsylvania - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/4e9efd4537e947f79c0c49fbca886bf2_0,"Topographic Grid Index: Calvert County, Maryland - Big Ten Academic Alliance Geoportal",1,1,00:00:14,1,0.00%,0.00%,$0.00
/catalog/4f281be9-8d74-4926-a1e6-9bef350a2214,"Aerial Photography: Dodge County, Wisconsin, 1940 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/4f93d93810d94efc9aa89697f4cbad17_18,"Contours 1ft Area 19: Cook County, Illinois, 2008 - Big Ten Academic Alliance Geoportal",1,1,00:03:25,0,0.00%,0.00%,$0.00
/catalog/4fba3f50a8dd405b8d4406c59cbd3bec_25,"Contours 1ft Area 26: Cook County, Illinois, 2008 - Big Ten Academic Alliance Geoportal",1,1,00:00:46,1,0.00%,0.00%,$0.00
/catalog/4ff5f2d7-ba37-4a61-83ed-e2963353e092,"05S 03W - Survey Map of Scipio Township & Fayette Township, Hillsdale County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:04:16,0,0.00%,0.00%,$0.00
/catalog/4GBD3CR2FDWNZ9A,"General Land Office Township Plat - Original Survey: Wisconsin T01N, R08E - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/505e010b-b846-47e1-9def-2d6ef7d5e150,"Germany, the beautiful travel country. - Big Ten Academic Alliance Geoportal",1,1,00:00:27,0,0.00%,0.00%,$0.00
/catalog/5094589d-2c63-49a3-900c-24b5fa2b024d,"Congo : physique, économique et administratif - Big Ten Academic Alliance Geoportal",1,1,00:01:28,0,0.00%,0.00%,$0.00
/catalog/511aee5cd29b42ee84cbcc80fa775e88_0,Produce Farms Dairy Meat and Processing Facilites: Ohio - Big Ten Academic Alliance Geoportal,1,1,00:00:48,0,0.00%,0.00%,$0.00
/catalog/5168623e829f463980bf8c2a661d8392_0,Actual Pending ROW: State of Iowa - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/51a4fe8c-49da-4955-ab0d-2198cf683cf3,"Aerial Photography: Jefferson County, Wisconsin, 1937 - Big Ten Academic Alliance Geoportal",1,1,00:00:45,1,0.00%,0.00%,$0.00
/catalog/51a8c7be83fb4623bd3f9b511492546e_0,Crash Person Data (SOR): State of Iowa - Big Ten Academic Alliance Geoportal,1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/51ee89f4-1d2c-4d8f-b275-5b65edcb5c3c,"National Highway System, Truck Network, and Strategic Highway Network: Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/523dc7b6-135b-48ee-b593-0ee3a6ddadf2,"Map of the state of Michigan and the surrounding country, exhibiting the sections and the latest surveys compiled from authentic sources by John Farmer. - Big Ten Academic Alliance Geoportal",1,1,00:00:01,0,0.00%,0.00%,$0.00
/catalog/52456e5b-6746-40df-ab18-6bc16b9bbe8e,"General highway and transportation map, Ripley County, Indiana - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/5334BA8F-7F22-42B4-849D-A8245E95564E,"North American Breeding Bird Survey Wisconsin Stop Locations, Wisconsin 2019 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/5358dd63-a673-427f-ad75-de218ef4fe94,"30N 08W - Survey Map of Forest Home Township, Antrim County: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:58,0,0.00%,0.00%,$0.00
/catalog/53E019C8-0925-4A35-BEB8-73EC4BA356E8,"Addresses: Ashland County, Wisconsin, 2020 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/53f49f3796d44a72b00bfcfcb42f9da2_2,"Hydrology Polygons: Lake County, Illinois, 2007 - Big Ten Academic Alliance Geoportal",1,1,00:00:02,0,0.00%,0.00%,$0.00
/catalog/540e6cc3c7364a93a443255e88edc853_0,"Number of CWD-positive deer identified per township: State of Michigan, 2015-2019 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/5416fb1b-b160-4fa8-80b0-f17f9660475b,National Hydrography Dataset (NHD) Watersheds: Pennsylvania (medium resolution) - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/5479f6be-b8e0-445d-995e-2b9a04189937,"1-Foot Contours, Farmington: Dakota County, Minnesota - Big Ten Academic Alliance Geoportal",1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/54c9890f051f4d329e7e80431c6cc57a_0,"Udo Zoning: Lake County, Illinois, United States - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/55139c08-cb31-483c-9230-0c8c41c0a8d5,"Geology: [Monroe County, Ind.]. - Big Ten Academic Alliance Geoportal",1,1,00:00:15,0,0.00%,0.00%,$0.00
/catalog/554b8a14-acd2-43ef-aa5a-eb87cae6f61b,Michigan and the Great Lakes - Big Ten Academic Alliance Geoportal,1,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/55749e00-d262-4edf-9493-82f2bf64154f,"21N 17W - Survey Map of Filer Township, Manistee County, Page 2: Michigan - Big Ten Academic Alliance Geoportal",1,1,00:00:43,0,0.00%,0.00%,$0.00
/catalog/55a33576967143a39434bcbcb48344a4_1,"FEMA Floodplains: Summit County, Ohio, 2016 - Big Ten Academic Alliance Geoportal",1,1,00:06:02,0,0.00%,0.00%,$0.00
/catalog/55c1395a-1124-445c-8adf-f51c997bd75b,"Map showing change in white and non-white population in Hyde Park, 1950-1956 /map prepared by Sol Tax for paper on problems of the local community, given Feb. 4, 1957; data from urban renewal survey, N.O.R.C., & Chic. Community Inventory. - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/55cbc381-7a98-4dd0-8414-77d660774e06,Map of Ann Arbor. - Big Ten Academic Alliance Geoportal,1,1,00:00:00,0,0.00%,100.00%,$0.00
/catalog/5609e485-6d98-43ae-8174-f929043d7809,"Lanesboro, Pennsylvania, 1904 - Big Ten Academic Alliance Geoportal",1,1,00:01:52,0,0.00%,0.00%,$0.00
/catalog/56992b25-76c1-4b1d-91bc-a1d96bc8bc85,"Map of Germany - Geological Map - Sorenbohme, 1921 - Big Ten Academic Alliance Geoportal",1,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog/56de20ab1b7c48d9839d1d9002b3a77a_0,"OneSource, Public Health Data Warehouse: Ohio - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,0.00%,100.00%,$0.00
/catalog/57ddcafa23b74ff2a155df6e3207a62b_33,"Active Living Index Composite Score: Madison, Wisconsin - Big Ten Academic Alliance Geoportal",1,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/589ED213-5ED9-44E4-91B6-D60561038824,"Parks Marathon County, Wisconsin 2021 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
/catalog/596bfde3-ac36-458f-8332-a983343b3acc,"Alliance, Pennsylvania, 1904 - Big Ten Academic Alliance Geoportal",1,1,00:00:00,1,100.00%,100.00%,$0.00
